session;group;item_no;type;condition;cond_name;sentence;is_question;question_type;np_in_question;question;corr_answ;target_np_gender;words_in_sentence;word_no_subject;word_no_distractor;word_no_critical
2;4;94;experimental;a;LoSyn/LoSem;Der Sozialarbeiter organisierte, dass der Obdachlose, der auf die zugängliche Unterkunft gehofft hatte, erstmals langfristig unterkam, um sein Leben in den Griff zu bekommen.;no;;;;;masc;24;6;11;16
2;4;95;experimental;b;LoSyn/HiSem;Der Reporter beobachtete, dass die Leichtathletin, die von der unfairen Kontrahentin berichtet hatte, weiter diszipliniert trainierte, um Anerkennung zu bekommen.;no;;;;;fem;20;6;11;16
2;4;96;experimental;c;HiSyn/LoSem;Der Ersthelfer bedauerte, dass die Schwerverletzte, die erzählt hatte, dass die Kreuzung gefährlich war, leider tragischerweise verstarb, bevor professionelle Hilfe eintraf.;no;;;;;fem;21;6;12;17
2;4;97;experimental;d;HiSyn/HiSem;Der Produzent erduldete, dass die Regisseurin, die gemeckert hatte, dass der Assistent katastrophal war, andauernd weiter lästerte, um ihrem Ärger Luft zu machen.;no;;;;;fem;23;6;12;17
2;4;98;experimental;a;LoSyn/LoSem;Der Manager wollte, dass der Sänger, der von der gnadenlosen Kritik gehört hatte, trotzdem wieder auftrat, um seine Angst zu überwinden.;no;;;;;masc;21;6;11;16
2;4;99;experimental;b;LoSyn/HiSem;Der IT-Spezialist entdeckte, dass die Kollegin, die von dem problematischen Firmenchef gewusst hatte, dennoch absichtlich schwieg, um keine Aufmerksamkeit auf sich zu lenken.;no;;;;;fem;23;6;11;16
2;4;100;experimental;c;HiSyn/LoSem;Die Hebamme veranlasste, dass der Lebensgefährte, der geglaubt hatte, dass die Geburt unkompliziert war, jetzt schnell eintraf, um Unterstützung zu zeigen.;no;;;;;masc;21;6;12;17
2;4;101;experimental;d;HiSyn/HiSem;Der Hauptmann befahl, dass der Rekrut, der geflucht hatte, dass der Ausbilder unmenschlich war, sofort vorzeitig abreiste, bevor Unruhe entstand.;no;;;;;masc;20;6;12;17
2;4;102;experimental;a;LoSyn/LoSem;Der Prüfer vermerkte, dass die Fahrschülerin, die über den schwierigen Parkplatz geschimpft hatte, mehrfach vorsichtig rangierte, um die Prüfung zu bestehen.;no;;;;;fem;21;6;11;16
2;4;103;experimental;b;LoSyn/HiSem;Der Befehlshaber würdigte, dass der Elitesoldat, der an den guten Kampftaucher geglaubt hatte, vollkommen lautlos tötete, um unbemerkt vorrücken zu können.;no;;;;;masc;21;6;11;16
2;4;104;experimental;c;HiSyn/LoSem;Der Fan kritisierte, dass der Fußballer, der spekuliert hatte, dass der Pass schwach war, bewusst langsam lief, um Kräfte zu sparen.;no;;;;;masc;21;6;12;17
2;4;105;experimental;d;HiSyn/HiSem;Die Floristin hoffte, dass die Braut, die bezweifelt hatte, dass der Lieferant günstig war, morgens rechtzeitig anreiste, um die Bouquets zu kontrollieren.;no;;;;;fem;22;6;12;17
2;4;106;experimental;a;LoSyn/LoSem;Der Winzer lobte, dass die Gräfin, die von dem unkomplizierten Umbau erzählt hatte, enorm viel investierte, um den Gutshof zu retten.;no;;;;;fem;21;6;11;16
2;4;107;experimental;b;LoSyn/HiSem;Der Dirigent wusste, dass der Violinist, der wegen des komplizierten Pianisten gejammert hatte, unbeschreiblich gefühlvoll spielte, weil seine Familie im Publikum saß.;no;;;;;masc;22;6;11;16
2;4;108;experimental;c;HiSyn/LoSem;Der Hausverwalter hörte, dass die Interessentin, die erfahren hatte, dass die Immobilie überteuert war, trotzdem nicht absagte, weil sie dringend eine Wohnung suchte.;no;;;;;fem;23;6;12;17
2;4;109;experimental;d;HiSyn/HiSem;Der Bräutigam wollte, dass die Planerin, die gehört hatte, dass der Goldschmied verfügbar war, noch einmal nachfragte, um den Ring pünktlich zu erhalten.;no;;;;;fem;23;6;12;17
2;4;110;experimental;a;LoSyn/LoSem;Der Mieter beanstandete, dass der Eigentümer, der von der schludrigen Abrechnung gewusst hatte, schamlos weiter abkassierte, um seine Gewinne zu maximieren.;no;;;;;masc;21;6;11;16
2;4;111;experimental;b;LoSyn/HiSem;Der Pressesprecher sagte, dass der Naturschützer, der auf den erfolgreichen Vermittler gehofft hatte, weiterhin friedlich demonstrierte, um den Wald zu retten.;no;;;;;masc;21;6;11;16
2;4;112;experimental;c;HiSyn/LoSem;Der Geschäftsführer erlaubte, dass die Kundin, die gewettert hatte, dass der Preis unangemessen war, ausnahmsweise kostenlos umbuchte, um die Situation zu entschärfen.;no;;;;;fem;22;6;12;17
2;4;113;experimental;d;HiSyn/HiSem;Der Kommentator beschrieb, dass die Läuferin, die berichtet hatte, dass der Trainer anspruchsvoll war, außergewöhnlich schnell aufholte, als das Rennen in die letzte Runde ging.;no;;;;;fem;25;6;12;17
2;4;114;experimental;a;LoSyn/LoSem;Die Leserin hörte, dass die Autorin, die von der fantastischen Lesung geschwärmt hatte, wieder eifrig schrieb, um das Werk zu vollenden.;no;;;;;fem;21;6;11;16
2;4;115;experimental;b;LoSyn/HiSem;Der Kunde dachte, dass der Optiker, der vor dem teuren Designer gewarnt hatte, sehr ehrlich beriet, obwohl das seine Provision schmälerte.;no;;;;;masc;21;6;11;16
2;4;116;experimental;c;HiSyn/LoSem;Der Tourist bemerkte, dass der Taxifahrer, der genörgelt hatte, dass der Blitzer unfair war, immer nervös zuckte, wenn eine Ampel rot wurde.;no;;;;;masc;22;6;12;17
2;4;117;experimental;d;HiSyn/HiSem;Der Chefarzt munkelte, dass der Patient, der geklagt hatte, dass der Krankenpfleger schrecklich war, draußen heimlich rauchte, um zu entspannen.;no;;;;;masc;20;6;12;17
2;4;118;experimental;a;LoSyn/LoSem;Die Künstlerin vermutete, dass der Hersteller, der von dem ausgezeichneten Rohstoff geschwärmt hatte, wahrscheinlich etwas übertrieb, um den Profit zu maximieren.;no;;;;;masc;21;6;11;16
2;4;119;experimental;b;LoSyn/HiSem;Der Abteilungsleiter bezweifelte, dass die Personalrätin, die gegen den inakzeptablen Kandidaten argumentiert hatte, noch zeitnah entschied, wie zu verfahren sei.;no;;;;;fem;20;6;11;16
2;4;120;experimental;c;HiSyn/LoSem;Das Opfer glaubte, dass die Kommissarin, die erfahren hatte, dass der Hinweis anonym war, weiter akribisch ermittelte, um eine Spur zu finden.;no;;;;;fem;22;6;12;17
1;;121;filler;f;filler;Der Sohn des Kaisers, der den Feldzug gewonnen hatte, plante äußerst strategisch, weil er die Weltherrschaft an sich reißen wollte.;yes;filler_question;filler_question;War es der Sohn des Kaisers, der strategisch plante?;j;filler;20;filler;filler;filler
2;;121;filler;f;filler;Der Schichtarbeiter, der nur einen sehr bescheidenen Lohn bekam, arbeitete pausenlos, um seine große Familie allein ernähren zu können.;yes;filler_question;filler_question;Hatte der Schichtarbeiter eine große Familie?;j;filler;19;filler;filler;filler
1;;122;filler;f;filler;Der Polizist fand heraus, dass sein Partner, der den abscheulichen Täter erkannt hatte, erneut ermittelte, weil es noch Unklarheiten gab.;yes;filler_question;filler_question;Hatte der Partner den abscheulichen Täter erkannt?;j;filler;20;filler;filler;filler
2;;122;filler;f;filler;Die Diebin sah beruhigt, dass ihr cleverer Komplize, der das brillante Versteck mit den Diamanten gefunden hatte, unbemerkt fliehen konnte.;yes;filler_question;filler_question;Konnte der Komplize unbemerkt fliehen?;j;filler;20;filler;filler;filler
1;;123;filler;f;filler;Die Gärtnerin war froh, dass ihr Auftraggeber doch noch in die aufwändige Neugestaltung einwilligte, weil sie den Auftrag brauchte.;yes;filler_question;filler_question;War die Gärtnerin froh?;j;filler;19;filler;filler;filler
2;;123;filler;f;filler;Der Schriftsteller schrieb, dass sein Protagonist, der einen furchtbaren Schicksalsschlag erlitten hatte, nicht aufgab, weil er eine kleine Tochter hatte.;yes;filler_question;filler_question;War es der Protagonist, der nicht aufgab?;j;filler;20;filler;filler;filler
1;;124;filler;f;filler;Der Trainer hatte gewusst, dass der Fußballstar, der fünf Tore geschossen hatte, regelmäßig dopte, um seine Leistung zu steigern.;yes;filler_question;filler_question;War es der Fußballstar, der regelmäßig dopte?;j;filler;19;filler;filler;filler
2;;124;filler;f;filler;Die Kellnerin, die sich auf die Rente gefreut hatte, schuftete immer wieder nächtelang, um über die Runden zu kommen.;yes;filler_question;filler_question;Hatte sich die Kellnerin auf die Rente gefreut?;j;filler;19;filler;filler;filler
1;;125;filler;f;filler;Der Galerist, der neue Talente suchte, hatte darüber gelästert, dass die Künstlerin so exzentrisch malte, weil sie Aufsehen erregen wollte.;yes;filler_question;filler_question;Malte die Künstlerin exzentrisch?;j;filler;20;filler;filler;filler
2;;125;filler;f;filler;Die Anwältin war sich sicher, dass der Angeklagte, der den Richter erkannt hatte, weinte, weil er das Urteil beeinflussen wollte.;yes;filler_question;filler_question;Weinte der Angeklagte?;j;filler;20;filler;filler;filler
1;;126;filler;f;filler;Der Mann hoffte, dass die junge Architektin, die der Nachbar empfohlen hatte, endlich zusagte, damit er sein Traumhaus bauen konnte.;yes;filler_question;filler_question;Hoffte der Mann, dass die Architektin zusagte?;j;filler;20;filler;filler;filler
2;;126;filler;f;filler;Der Chef hatte mitbekommen, dass seine Sekretärin, die die unfähige Kollegin verpetzt hatte, häufig jammerte, um früher gehen zu können.;yes;filler_question;filler_question;War es die Sekretärin, die häufig jammerte?;j;filler;20;filler;filler;filler
1;;127;filler;f;filler;Der Jugendliche war genervt, weil seine Freundin, die nicht studieren wollte, oft die Schule schwänzte, um Computer zu spielen.;yes;filler_question;filler_question;Schwänzte der Jugendliche oft die Schule?;f;filler;19;filler;filler;filler
2;;127;filler;f;filler;Die Dienerin hatte festgestellt, dass die Königin, die die Prinzessin verstoßen hatte, entschlossen handelte, um ihre Macht zu erhalten.;yes;filler_question;filler_question;War es die Dienerin, die von der Königin verstoßen worden war?;f;filler;19;filler;filler;filler
1;;128;filler;f;filler;Der Jäger, der auf dem Hochsitz saß, beobachtete den Fuchs mit dem Fernglas, nachdem er das alte Gewehr poliert hatte.;yes;filler_question;filler_question;War das Gewehr neu?;f;filler;20;filler;filler;filler
2;;128;filler;f;filler;Der Teppichmacher, der früh in die Werkstatt gekommen war, reparierte den besonders schönen, alten Teppich während er die Nachrichten hörte.;yes;filler_question;filler_question;War der Teppich hässlich?;f;filler;20;filler;filler;filler
1;;129;filler;f;filler;Der Stürmer, dessen rechter Fuß verletzt war, schoss den Ball mit dem linken Fuß und traf die linke obere Torecke.;yes;filler_question;filler_question;War der linke Fuß des Stürmers verletzt?;f;filler;20;filler;filler;filler
2;;129;filler;f;filler;Der Sternekoch, der immer größten Wert auf gute Qualität der Lebensmittel legte, verzierte das ausgefallene Dessert mit feinen Schokoladensplittern.;yes;filler_question;filler_question;War es die Vorspeise, die der Sternekoch verzierte?;f;filler;19;filler;filler;filler
1;;130;filler;f;filler;Der Gärtner goss den großen Kaktus, der im Wintergarten stand, mit der winzigen Gießkanne, da er nicht viel Wasser brauchte.;yes;filler_question;filler_question;War die Gießkanne groß?;f;filler;20;filler;filler;filler
2;;130;filler;f;filler;Der Mann beschimpfte die Postbotin, die viele negative Erfahrungen gemacht hatte, als sie den Hund, der zum Gartentor rannte, schlug.;yes;filler_question;filler_question;Hatte die Postbotin viele positive Erfahrungen gemacht?;f;filler;20;filler;filler;filler
1;;131;filler;f;filler;Die Biologin, der kein Arbeitsplatz zugewiesen worden war, durchsuchte den Keller des Instituts mit der großen Taschenlampe nach einem Mikroskop.;yes;filler_question;filler_question;War die Taschenlampe klein?;f;filler;20;filler;filler;filler
2;;131;filler;f;filler;Die Wärterin durchblätterte den Katalog für Dienstkleidung, der am Morgen in der Post gewesen war, während sie einen Kaffee trank.;yes;filler_question;filler_question;Blätterte die Wärterin in einem Buch?;f;filler;20;filler;filler;filler
1;;132;filler;f;filler;Die Erntehelferin sah, dass der Landwirt die Katze mit dem roten Fell verscheuchte, nachdem sie seine Tochter gekratzt hatte.;yes;filler_question;filler_question;War das Fell der Katze schwarz?;f;filler;19;filler;filler;filler
2;;132;filler;f;filler;Der Wissenschaftler erhob Daten mit dem neuen Messgerät, nachdem er den Probanden, der aufmerksam zuhörte, über die Risiken aufgeklärt hatte.;yes;filler_question;filler_question;War das Messgerät alt?;f;filler;20;filler;filler;filler
1;;133;filler;f;filler;Der Rhetoriker zeigte dem Politiker, der wegen seiner hohen Stimme nicht ernst genommen wurde, Übungen, um seine Stimme zu trainieren.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;133;filler;f;filler;Die Menschenmenge rief die Parole, die sich der Organisator ausgedacht hatte, sobald sie den Politiker, der Steuererhöhungen forderte, sah.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;134;filler;f;filler;Eine Kundin beobachtete, wie die Verkäuferin das Obst, das nicht mehr gut aussah, aussortierte, nachdem sie ihre Pause beendet hatte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;134;filler;f;filler;Der Lehrling wusste, dass sein Küchenchef, der das einzigartige Menü kreiert hatte, motiviert kochte, weil er den Michelin-Stern bekommen wollte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;135;filler;f;filler;Die Maklerin, die das französische Weinfest organisiert hatte, lächelte jeden Besucher am Stand an, weil sie Interesse heucheln wollte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;135;filler;f;filler;Der Angler sah, dass seine hübsche Begleiterin, die den alten Campingstuhl weggeworfen hatte, pausenlos rauchte, weil sie sich langweilte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;136;filler;f;filler;Die Rettungsschwimmerin beobachtete, dass die Surferin, die den riesigen Hai gesichtet hatte, gerade so noch entkam, weil ein Boot in der Nähe war.;no;filler_question;filler_question;;;filler;23;filler;filler;filler
2;;136;filler;f;filler;Die Frau hatte gewusst, dass der Banker, der den grandiosen Bonus erhalten hatte, häufig kurzfristig verreiste, um der Stadt zu entfliehen.;no;filler_question;filler_question;;;filler;21;filler;filler;filler
1;;137;filler;f;filler;Der Profitänzer hatte gehört, dass seine Partnerin, die das Finale vergeigt hatte, regelmäßig schwamm, um ihre Rückenmuskulatur zu stärken.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;137;filler;f;filler;Die Mutter war schockiert, dass ihr Sohn, der ein unordentliches Zimmer hinterlassen hatte, wegging, als sie kurz mit ihm reden wollte.;no;filler_question;filler_question;;;filler;21;filler;filler;filler
1;;138;filler;f;filler;Die gestresste Abiturientin, die die dringend empfohlene Literatur vollkommen ignoriert hatte, schummelte unauffällig, weil sie die Prüfung nicht wiederholen wollte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;138;filler;f;filler;Die Kursleiterin hatte gehört, dass die Studentin, die sehr lange krank gewesen war, unermüdlich lernte, weil sie ihren Notendurchschnitt verbessern wollte.;no;filler_question;filler_question;;;filler;21;filler;filler;filler
1;;139;filler;f;filler;Die Assistentin hatte beobachtet, dass die Fotografin, die die erfolgreiche Ausstellung geplant hatte, penibel vorging, weil sie eine Perfektionistin war.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;139;filler;f;filler;Die Schneiderin ärgerte sich darüber, dass die Designerin, die die ungewöhnliche Kollektion vorgestellt hatte, verspätet erschien und den Zeitplan durcheinander brachte.;no;filler_question;filler_question;;;filler;21;filler;filler;filler
1;;140;filler;f;filler;Die Bassistin hatte in einem Interview ausgeplaudert, dass die coole Gitarristin bei Konzerten manchmal sang, um das Publikum zu überraschen.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;140;filler;f;filler;Die Lieferantin hatte mitbekommen, dass die Bäckerin, die die schüchterne Gehilfin schikaniert hatte, häufig pausierte, weil ihr Rücken schmerzte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;141;filler;f;filler;Der Kapitän hatte beobachtet, dass die Seglerin, die das traumhafte Wetter ausnutzen wollte, den Touristen überschwänglich zugewunken hatte.;no;filler_question;filler_question;;;filler;18;filler;filler;filler
2;;141;filler;f;filler;Der Aufseher beobachtete kritisch, dass die Erntehelferin die Ananas mit der braunen Stelle pflückte, indem sie den Strunk durchschnitt.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;142;filler;f;filler;Der Sohn dachte, dass seine sture Mutter, die sich beim Yoga stark verletzt hatte, zügig einen Arzt aufsuchen sollte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;142;filler;f;filler;Er fand, dass die überhebliche Studentin, die sich bei der Projektarbeit enorm überschätzt hatte, unbedingt ein Tutorium besuchen sollte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;143;filler;f;filler;Er erzählte, dass die grauhaarige Buchhändlerin, die sich mit der Aushilfe regelmäßig gestritten hatte, inzwischen die Geduld verloren hatte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;143;filler;f;filler;Er dachte, dass die zimperliche Patientin, die sich neulich wegen des Luftzugs beklagt hatte, schleunigst das Gejammer einstellen sollte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;144;filler;f;filler;Er befürchtete, dass der unzuverlässige Student, der sich neulich für das Seminar angemeldet hatte, bald die Lust verlieren würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;144;filler;f;filler;Er hoffte, dass der fleißige Florist, der sich aufgrund einer Empfehlung endlich weitergebildet hatte, mittlerweile eine Gehaltserhöhung erhalten hatte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;145;filler;f;filler;Er befürchtete, dass der vorlaute Teenager, der sich nach der Standpauke klammheimlich verzogen hatte, sogar den Skatepark meiden würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;145;filler;f;filler;Er befürchtete, dass der rüpelhafte Vormieter, der sich bei seinem Vermieter hinterlistig gerächt hatte, niemals den Streit beilegen würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;146;filler;f;filler;Sie fand, dass der neue Professor, der sich während der Vorlesung erneut peinlich versprochen hatte, eigentlich einen Rhetorikkurs besuchen müsste.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;146;filler;f;filler;Sie ahnte, dass der Auszubildende, der sich bei der Arbeit vor allen Kollegen blamiert hatte, den wichtigen Termin vergessen würde.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;147;filler;f;filler;Sie träumte davon, dass der arrogante Dozent, der sich vor dem Kollegium gern aufgespielte, plötzlich einfach gefeuert werden würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;147;filler;f;filler;Sie sah, dass die Bibliothekarin, die sich für ihre Verspätung mehrfach entschuldigt hatte, heute noch die Kinderabteilung aufräumen musste.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;148;filler;f;filler;Der Enkel wusste, dass die Oma, die die hübsche Tasche gesehen hatte, eisern sparte, weil sie ihm Wünsche erfüllen wollte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;148;filler;f;filler;Der Pilzsammler schnitt die Pfifferlinge, die er besonders gern mochte, mit dem schärfsten Messer klein, bevor er den Herd einschaltete.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;149;filler;f;filler;Die Schneiderin, die sehr geschickt war, bestickte die Decke mit einem aufwändigen Muster, nachdem sie die Vorlage aufgelegt hatte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;149;filler;f;filler;Die Polizistin vergab das Knöllchen mit größter Genugtuung, weil sie der Fahrer, der kurz ein Paket abgeholt hatte, angeschrien hatte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;150;filler;f;filler;Die Schuhmacherin befestigte die Sohle mit dem ergiebigen Sekundenkleber, als sie den kleinen Schaden bemerkte, noch bevor der Kunde zurückkehrte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;150;filler;f;filler;Die Urlauberin, die am Handy mit ihrer Mutter sprach, schob ihr schweres Gepäck auf dem sperrigen Wagen, der schrecklich quietschte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;151;filler;f;filler;Die Pianistin nutzte das Stimmgerät, das sie von ihrem Großvater bekommen hatte, um das Klavier vor dem Konzert zu stimmen.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;151;filler;f;filler;Die Hirtin rief den Hütehund, der wieder mal abgelenkt war, mit der schrillen Trillerpfeife, als er dem Reh nachjagen wollte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;152;filler;f;filler;Die Hausfrau beobachtete kritisch, wie der unfreundliche Monteur die alte Waschmaschine, deren Motor kaputt war, ausbaute.;no;filler_question;filler_question;;;filler;16;filler;filler;filler
2;;152;filler;f;filler;Der Sportler warf den Ball mit dem roten Lederbezug, als er endlich das Signal von seinem motivierten Trainer bekam.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;153;filler;f;filler;Der Paketbote übergab die Lieferung mit dem zerbrechlichen Inhalt, nachdem er den Empfänger, dessen Klingel nicht funktionierte, ausfindig gemacht hatte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;153;filler;f;filler;Der Pyrotechniker, der geduldig gewartet hatte, zündete die Feuerwerkskörper mit der beeindruckenden Farbgebung, nachdem er das Signal erhalten hatte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;154;filler;f;filler;Die Masseurin faltete das frische Handtuch mit den bestickten Enden, bevor sie den Kunden, der pünktlich angekommen war, begrüßte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;154;filler;f;filler;Die Putzhilfe, die gründlich arbeitete, wischte den Boden des Restaurants mit dem feuchten Wischmopp, nachdem sie das Wasser ausgewechselt hatte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;155;filler;f;filler;Der Gaffer überschritt die Absperrung, um den Unfall, bei dem sich ein Transporter überschlagen hatte, besser sehen zu können.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;155;filler;f;filler;Der Kellner schlug vor, dass die hübsche Frau, die das Essen sehr gelobt hatte, unbedingt ein Taxi nehmen sollte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;156;filler;f;filler;Er fand, dass die überzeugte Aktivistin, die sich jahrelang energisch für den Umweltschutz eingesetzt hatte, langsam einen Gang zurückschalten könnte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;156;filler;f;filler;Der Lehrer dachte, dass die übermotivierte Mutter, die sich über den Frontalunterricht lautstark beschwert hatte, endlich den Mund halten sollte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
1;;157;filler;f;filler;Der Kassierer, der bei allen Kunden wegen seiner freundlichen Art sehr beliebt war, durfte spontan einen Tag Urlaub nehmen.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;157;filler;f;filler;Er ahnte, dass der aktuelle Präsident, der sich von den Vorwürfen deutlich distanziert hatte, zeitnah das Amt niederlegen würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;158;filler;f;filler;Er wusste, dass der distanzierte Vermieter, der sich bei Reparaturen bislang zurückgehalten hatte, irgendwann die anfallenden Kosten übernehmen musste.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;158;filler;f;filler;Er wusste, dass der eifrige Mechaniker, der selbst unter Druck immer hervorragend arbeitete, niemals einfach eine Herausforderung ablehnen würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;159;filler;f;filler;Sie akzeptierte, dass der sympathische Vorarbeiter, der sich bezüglich seiner Erkrankung lange bedeckt gehalten hatte, wahrscheinlich den Posten abtreten würde.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
2;;159;filler;f;filler;Sie übersah, dass der geizige Vorstand, der sich bezüglich der Verträge absichtlich quergestellt hatte, womöglich einen Grund haben könnte.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
1;;160;filler;f;filler;Sie vermutete, dass die eingeschnappte Taxifahrerin, die sich gegenüber dem Kunden unhöflich benommen hatte, auch das Taxameter manipulieren würde.;no;filler_question;filler_question;;;filler;19;filler;filler;filler
2;;160;filler;f;filler;Sie konnte nicht glauben, dass die pflichtbewusste Geschäftsführerin, die plötzlich einfach verschwunden war, rücksichtslos das Geld der Firma veruntreut hatte.;no;filler_question;filler_question;;;filler;20;filler;filler;filler
