"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"100","100","4894","4894","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","76","1","76","1","NA","0","0","0","76","2","0","76","1","0","0","78","0","0","1","76","1","76","1","76","1","0","NA","76","0","76","1","1","76","1","76","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Referent lobte, dass der Menschenrechtler, der berichtet hatte, dass die Rettung erfolgreich war, weiterhin aufopferungsvoll kämpfte, um das Leid zu mindern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","38","legacy","76","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","4894","NA","NA","122711","5166","560849","8769","4459","4894","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2604439","600492","2607902","588885","NA","1283","NA","611322","2607404","2457642","601652","2607407","588390","1290","562145","2624742","606862","570915","588386","2599542","599289","NA","NA","2599542","599289","611322","NA","2457487","NA","2607902","606818","588885","2599542","599289","2604436","600490","1283","pandora_session1","1","4894","1","experimental","yes","1920","350","12","18","16","15","6","17","22"
"100","100","4894","4894","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","77","1","77","1","NA","0","0","0","77","2","0","77","1","0","0","79","0","0","1","77","1","77","1","77","1","0","NA","77","0","77","1","1","77","1","77","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Radfahrer sah, dass der Fahrlehrer, der aufgepasst hatte, dass der Jugendliche vorsichtig war, ganz plötzlich bremste, um einen Unfall zu vermeiden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","35","legacy","77","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","4894","NA","NA","122711","5166","560849","8769","4459","4894","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2624745","600492","2628207","588885","NA","1283","NA","611322","2627708","2457642","601652","2627712","588390","1290","562145","2644985","606862","570915","588386","2599542","599289","NA","NA","2599542","599289","611322","NA","2457487","NA","2628207","606818","588885","2599542","599289","2604436","600490","1283","pandora_session1","1","4894","1","experimental","yes","1920","390","12","18","16","15","6","17","22"
"100","100","4894","4894","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","78","1","78","1","NA","0","0","0","78","2","0","78","1","0","0","80","0","0","1","78","1","78","1","78","1","0","NA","78","0","78","1","1","78","1","78","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Pastor dachte, dass die Musikerin, die über die verstimmte Orgel genörgelt hatte, etwas empfindlich reagierte, weil das Konzert wichtig war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","40","legacy","78","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","4894","NA","NA","122711","5166","560849","8769","4459","4894","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2644988","600492","2648364","588885","NA","1283","NA","611322","2647864","2457642","601652","2647869","588390","1290","562145","2664344","606862","570915","588386","2599542","599289","NA","NA","2599542","599289","611322","NA","2457487","NA","2648364","606818","588885","2599542","599289","2604436","600490","1283","pandora_session1","1","4894","1","experimental","yes","1920","270","11","17","15","14","6","16","21"
"100","100","4109","4109","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","79","1","79","1","NA","0","0","0","79","2","0","79","1","0","0","81","0","0","1","79","1","79","1","79","1","0","NA","79","0","79","1","1","79","1","79","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Fußballstar, der regelmäßig dopte?","Der Trainer hatte gewusst, dass der Fußballstar, der fünf Tore geschossen hatte, regelmäßig dopte, um seine Leistung zu steigern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","124","legacy","79","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3324","NA","NA","122711","5166","560849","8769","4459","3324","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2664347","600492","2667592","588885","NA","1283","NA","611322","2667092","2457642","601652","2667097","588390","1290","562145","2684428","606862","570915","588386","2681103","599289","NA","NA","2681103","599289","611322","NA","2457487","NA","2667592","606818","588885","2681103","599289","2684428","600490","1283","pandora_session1","2","8218","2","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","19"
"100","100","4109","4109","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","80","1","80","1","NA","0","0","0","80","2","0","80","1","0","0","82","0","0","1","80","1","80","1","80","1","0","NA","80","0","80","1","1","80","1","80","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Teamleiter erkannte, dass die Beamte, die genörgelt hatte, dass das Meeting unproduktiv war, sehr eifrig tippte, um pünktlich nach Hause gehen zu können.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","34","legacy","80","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","3324","NA","NA","122711","5166","560849","8769","4459","3324","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2684431","600492","2688058","588885","NA","1283","NA","611322","2687560","2457642","601652","2687563","588390","1290","562145","2706064","606862","570915","588386","2681103","599289","NA","NA","2681103","599289","611322","NA","2457487","NA","2688058","606818","588885","2681103","599289","2684428","600490","1283","pandora_session1","2","8218","2","experimental","yes","1920","330","12","18","16","15","6","17","24"
"100","100","4109","4109","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","81","1","81","1","NA","0","0","0","81","2","0","81","1","0","0","83","0","0","1","81","1","81","1","81","1","0","NA","81","0","81","1","1","81","1","81","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Kassierer, der bei allen Kunden wegen seiner freundlichen Art sehr beliebt war, durfte spontan einen Tag Urlaub nehmen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","157","legacy","81","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3324","NA","NA","122711","5166","560849","8769","4459","3324","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2706067","600492","2709298","588885","NA","1283","NA","611322","2708799","2457642","601652","2708802","588390","1290","562145","2722684","606862","570915","588386","2681103","599289","NA","NA","2681103","599289","611322","NA","2457487","NA","2709298","606818","588885","2681103","599289","2684428","600490","1283","pandora_session1","2","8218","2","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"100","100","4109","4109","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","82","1","82","1","NA","0","0","0","82","2","0","82","1","0","0","84","0","0","1","82","1","82","1","82","1","0","NA","82","0","82","1","1","82","1","82","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Profitänzer hatte gehört, dass seine Partnerin, die das Finale vergeigt hatte, regelmäßig schwamm, um ihre Rückenmuskulatur zu stärken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","137","legacy","82","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3324","NA","NA","122711","5166","560849","8769","4459","3324","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2722688","600492","2725911","588885","NA","1283","NA","611322","2725412","2457642","601652","2725416","588390","1290","562145","2739616","606862","570915","588386","2681103","599289","NA","NA","2681103","599289","611322","NA","2457487","NA","2725911","606818","588885","2681103","599289","2684428","600490","1283","pandora_session1","2","8218","2","filler","yes","1920","350","filler","filler","filler","filler","filler","filler","19"
"100","100","4357.333333333333","4357.333333333333","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","j","1","1","NA","83","1","83","1","NA","0","0","0","83","2","0","83","1","0","0","85","0","0","1","83","1","83","1","83","1","0","NA","83","0","83","1","1","83","1","83","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es die Königin, die so argumentiert hatte?","Der Butler flüsterte, dass die Königin, die argumentiert hatte, dass die Verlobte unstandesgemäß war, offenbar heimlich rauchte, obwohl ihr Arzt davon abgeraten hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","19","legacy","83","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","j","NA","NA","1","space","space","space","space","j","f","NA","4854","NA","NA","122711","5166","560849","8769","4459","4854","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2739620","600492","2743170","588885","NA","1283","NA","611322","2742672","2457642","601652","2742675","588390","1290","562145","2765580","606862","570915","588386","2760726","599289","NA","NA","2760726","599289","611322","NA","2457487","NA","2743170","606818","588885","2760726","599289","2765580","600490","1283","pandora_session1","3","13072","3","experimental","yes","1920","310","12","18","16","15","6","17","23"
"100","100","4357.333333333333","4357.333333333333","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","84","1","84","1","NA","0","0","0","84","2","0","84","1","0","0","86","0","0","1","84","1","84","1","84","1","0","NA","84","0","84","1","1","84","1","84","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Assistentin hatte beobachtet, dass die Fotografin, die die erfolgreiche Ausstellung geplant hatte, penibel vorging, weil sie eine Perfektionistin war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","139","legacy","84","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","4854","NA","NA","122711","5166","560849","8769","4459","4854","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2765583","600492","2768880","588885","NA","1283","NA","611322","2768382","2457642","601652","2768385","588390","1290","562145","2783457","606862","570915","588386","2760726","599289","NA","NA","2760726","599289","611322","NA","2457487","NA","2768880","606818","588885","2760726","599289","2765580","600490","1283","pandora_session1","3","13072","3","filler","yes","1920","270","filler","filler","filler","filler","filler","filler","20"
"100","100","4357.333333333333","4357.333333333333","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","85","1","85","1","NA","0","0","0","85","2","0","85","1","0","0","87","0","0","1","85","1","85","1","85","1","0","NA","85","0","85","1","1","85","1","85","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Inhaber respektierte, dass der Personalchef, der bezweifelt hatte, dass die Bewerberin ausreichend war, letztendlich intuitiv entschied, weil er viel Erfahrung hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","51","legacy","85","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","4854","NA","NA","122711","5166","560849","8769","4459","4854","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2783460","600492","2786937","588885","NA","1283","NA","611322","2786439","2457642","601652","2786442","588390","1290","562145","2804054","606862","570915","588386","2760726","599289","NA","NA","2760726","599289","611322","NA","2457487","NA","2786937","606818","588885","2760726","599289","2765580","600490","1283","pandora_session1","3","13072","3","experimental","yes","1920","310","12","18","16","15","6","17","22"
"100","100","4357.333333333333","4357.333333333333","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","86","1","86","1","NA","0","0","0","86","2","0","86","1","0","0","88","0","0","1","86","1","86","1","86","1","0","NA","86","0","86","1","1","86","1","86","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Nachrichtensprecher berichtete, dass die Ministerin, die über den umstrittenen Beschluss gespottet hatte, plötzlich beharrlich schwieg, um ihre Partei zu schützen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","56","legacy","86","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","4854","NA","NA","122711","5166","560849","8769","4459","4854","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2804056","600492","2807464","588885","NA","1283","NA","611322","2806966","2457642","601652","2806969","588390","1290","562145","2823985","606862","570915","588386","2760726","599289","NA","NA","2760726","599289","611322","NA","2457487","NA","2807464","606818","588885","2760726","599289","2765580","600490","1283","pandora_session1","3","13072","3","experimental","yes","1920","370","11","17","15","14","6","16","21"
"100","100","4357.333333333333","4357.333333333333","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","87","1","87","1","NA","0","0","0","87","2","0","87","1","0","0","89","0","0","1","87","1","87","1","87","1","0","NA","87","0","87","1","1","87","1","87","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Sachbearbeiter hoffte, dass der Asylbewerber, der von der notwendigen Flucht berichtet hatte, noch pünktlich anrief, um einen guten Eindruck zu machen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","24","legacy","87","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","4854","NA","NA","122711","5166","560849","8769","4459","4854","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2823987","600492","2827444","588885","NA","1283","NA","611322","2826946","2457642","601652","2826949","588390","1290","562145","2844323","606862","570915","588386","2760726","599289","NA","NA","2760726","599289","611322","NA","2457487","NA","2827444","606818","588885","2760726","599289","2765580","600490","1283","pandora_session1","3","13072","3","experimental","yes","1920","330","11","17","15","14","6","16","22"
"100","100","3683.5","3683.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","88","1","88","1","NA","0","0","0","88","2","0","88","1","0","0","90","0","0","1","88","1","88","1","88","1","0","NA","88","0","88","1","1","88","1","88","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","Malte die Künstlerin exzentrisch?","Der Galerist, der neue Talente suchte, hatte darüber gelästert, dass die Künstlerin so exzentrisch malte, weil sie Aufsehen erregen wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","125","legacy","88","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","1662","NA","NA","122711","5166","560849","8769","4459","1662","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2844326","600492","2847630","588885","NA","1283","NA","611322","2847130","2457642","601652","2847135","588390","1290","562145","2863579","606862","570915","588386","2861916","599289","NA","NA","2861917","599289","611322","NA","2457487","NA","2847630","606818","588885","2861917","599289","2863579","600490","1283","pandora_session1","4","14734","4","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"100","100","3683.5","3683.5","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","89","1","89","1","NA","0","0","0","89","2","0","89","1","0","0","91","0","0","1","89","1","89","1","89","1","0","NA","89","0","89","1","1","89","1","89","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Lektorin bewunderte, dass die Autorin, die ausgesagt hatte, dass der Verlag unseriös war, sehr gewissenhaft weitermachte, um Missstände offenzulegen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","42","legacy","89","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","1662","NA","NA","122711","5166","560849","8769","4459","1662","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2863582","600492","2866882","588885","NA","1283","NA","611322","2866383","2457642","601652","2866387","588390","1290","562145","2882311","606862","570915","588386","2861916","599289","NA","NA","2861917","599289","611322","NA","2457487","NA","2866882","606818","588885","2861917","599289","2863579","600490","1283","pandora_session1","4","14734","4","experimental","yes","1920","450","12","18","16","15","6","17","20"
"100","100","3683.5","3683.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","90","1","90","1","NA","0","0","0","90","2","0","90","1","0","0","92","0","0","1","90","1","90","1","90","1","0","NA","90","0","90","1","1","90","1","90","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Kapitän hatte beobachtet, dass die Seglerin, die das traumhafte Wetter ausnutzen wollte, den Touristen überschwänglich zugewunken hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","141","legacy","90","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","1662","NA","NA","122711","5166","560849","8769","4459","1662","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2882314","600492","2885481","588885","NA","1283","NA","611322","2884981","2457642","601652","2884986","588390","1290","562145","2898634","606862","570915","588386","2861916","599289","NA","NA","2861917","599289","611322","NA","2457487","NA","2885481","606818","588885","2861917","599289","2863579","600490","1283","pandora_session1","4","14734","4","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","18"
"100","100","3683.5","3683.5","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","91","1","91","1","NA","0","0","0","91","2","0","91","1","0","0","93","0","0","1","91","1","91","1","91","1","0","NA","91","0","91","1","1","91","1","91","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Ermittler befürchtete, dass der Verdächtige, der über den skrupellosen Anführer ausgesagt hatte, noch weiter mordete, um Rache zu nehmen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","45","legacy","91","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","1662","NA","NA","122711","5166","560849","8769","4459","1662","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2898637","600492","2901946","588885","NA","1283","NA","611322","2901447","2457642","601652","2901451","588390","1290","562145","2917436","606862","570915","588386","2861916","599289","NA","NA","2861917","599289","611322","NA","2457487","NA","2901946","606818","588885","2861917","599289","2863579","600490","1283","pandora_session1","4","14734","4","experimental","yes","1920","330","11","17","15","14","6","16","20"
"100","100","3683.5","3683.5","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","92","1","92","1","NA","0","0","0","92","2","0","92","1","0","0","94","0","0","1","92","1","92","1","92","1","0","NA","92","0","92","1","1","92","1","92","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Schneider erzählte, dass der Designer, der verlangt hatte, dass das Model exklusiv war, oftmals gedankenlos einkaufte, ohne Preise zu beachten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","55","legacy","92","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","1662","NA","NA","122711","5166","560849","8769","4459","1662","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2917438","600492","2920848","588885","NA","1283","NA","611322","2920348","2457642","601652","2920353","588390","1290","562145","2936855","606862","570915","588386","2861916","599289","NA","NA","2861917","599289","611322","NA","2457487","NA","2920848","606818","588885","2861917","599289","2863579","600490","1283","pandora_session1","4","14734","4","experimental","yes","1920","370","12","18","16","15","6","17","21"
